time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,2.8727771440874137,-4.31807023915107,20.903989370962965,6.10103675189708,6.089701661153596,0.0,3.0739649609030995,-3.739217885329269,5.17356574701956,-0.08960065207457671,-0.009441414852955191,0.0,423.5992328496999,424.25910455021426,423.28007479161806,422.19976484004223
3.5400000000000027,3.0614026348821644,-4.546758507941297,21.21846131674519,6.095785101843422,6.0890579515275345,0.0,3.213330541945139,-3.8841910009061964,5.307646761927808,-0.08367636285842497,-0.013435612155420482,0.0,490.6730356544899,490.37650364209,490.10191806707246,490.5365476410573
3.6000000000000028,3.2573239723819922,-4.783263067395213,21.535631073651444,6.09124754202648,6.08791537218649,0.0,3.3173638968073083,-3.9997665347883693,5.26449613020367,-0.06307142023367904,-0.03366772865746099,0.0,437.41089670575997,435.7223195015479,437.0666182116131,438.776174914332
3.660000000000003,3.459408151792026,-5.026711693359559,21.84976314538204,6.087252959196864,6.0855916414315505,0.0,3.4188707810842467,-4.115605240452202,5.2064579486206535,-0.07471147924113894,-0.051497012758197465,0.0,433.37373670580877,431.8712758341446,433.2124433969555,432.22884168212374
3.720000000000003,3.6681092517153924,-5.277686254811838,22.162833790160224,6.0822367758270595,6.082375045229796,0.0,3.5379484751794537,-4.250642914120689,5.228572601208012,-0.11468066182293692,-0.05820955761699172,0.0,459.23465077847646,458.6999681191199,461.1174231729337,457.94208785737743
3.780000000000003,3.8835957128732885,-5.536486035472665,22.47524746807141,6.075102399784338,6.079078203773914,0.0,3.645101419473748,-4.376645185915209,5.18483843454147,-0.12907472409592716,-0.04911468045897029,0.0,439.29465452922796,440.0462657176894,439.62954107424224,438.42188134146323
3.840000000000003,4.105742839008637,-5.803179620551464,22.78590683711997,6.067266879221709,6.07589370019028,0.0,3.7599090605997647,-4.513827147794574,5.169872556284122,-0.13381006211078342,-0.062481295560305086,0.0,450.92072889833236,449.83751046304656,449.25398917631384,448.85430803942063
3.900000000000003,4.335197609249885,-6.078646448200211,23.097364233482782,6.05909664748463,6.072520397411013,0.0,3.888681679605414,-4.669098028857496,5.211025160189274,-0.14136096875556226,-0.04597699595192436,0.0,468.27211159951173,469.5524586911729,469.45230688386215,468.8497771297114
3.960000000000003,4.571528266273315,-6.362671880372097,23.407161887205863,6.051529881767493,6.069811960737251,0.0,3.989135940566679,-4.799132597938187,5.115403587774612,-0.10603863858276838,-0.043518711558018,0.0,425.1713551386362,425.38069841266065,425.60630350194833,428.60346894580425
4.020000000000002,4.814783103847241,-6.655562692179072,23.715098711612804,6.044819693392903,6.06722383028346,0.0,4.119353799539939,-4.964470508235921,5.14821675321807,-0.12712443312736066,-0.04238012068859519,0.0,468.7380994268449,468.825671427229,469.8854460249444,468.23689348136406
4.080000000000001,5.06516522715256,-6.957761141928868,24.02179763290226,6.036926140676442,6.065894478188202,0.0,4.226731011706209,-5.109528275998309,5.074757266688659,-0.1423494127437794,0.0019280218499790284,0.0,434.66460059637006,438.3627337545935,436.6097228151116,435.32080575524975
4.14,5.322261528741086,-7.26912914660939,24.325270134470742,6.027991942017284,6.065958430956467,0.0,4.342938142884616,-5.270192398719086,5.040409320967057,-0.1670922600402843,-0.0007168510305692883,0.0,449.61783885540376,449.4034284065752,451.62236830506447,449.6006226816503
4.199999999999998,5.585931091005905,-7.58989195051091,24.624990986290126,6.017829396683121,6.065708054735492,0.0,4.445923159543969,-5.42279113897173,4.949960568112155,-0.1743782287602518,-0.012180663577490546,0.0,432.1657113725754,431.1981528322989,433.7434142595205,433.10255638581583
4.259999999999997,5.8568686775971575,-7.921320217248304,24.92406235660053,6.006961683301293,6.065532848995835,0.0,4.585001758301726,-5.6257184701555625,5.017633639068174,-0.2001285867514126,0.011089414141828772,0.0,484.593277836897,486.3398030666673,485.16482958937854,483.1976187829833
4.319999999999996,6.135325214446509,-8.264184032711396,25.223640203764695,5.995296228818454,6.0663493103357595,0.0,4.6965970757893185,-5.804080004202245,4.967555847098238,-0.18495168865496145,0.018220366151384955,0.0,450.149234304137,450.7259583418149,449.4695690909051,450.6616370783091
4.379999999999995,6.419633647364783,-8.616931812950206,25.516654715156434,5.984340957131099,6.067337584154011,0.0,4.780223844631242,-5.955171845725797,4.79965580084055,-0.1782422387917229,0.012721155096878866,0.0,411.13056905878835,410.6428190359149,410.43814909800295,410.9980797453439
