time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
0.19999999999999998,0.989205654607,0.989162500945,6.72476446788,0.00247402808052,6.2801898519,0.0,4.89679446919,4.89569166622,12.0568052336,0.0270846842966,-0.0339242913207,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,9.93076480953
0.4000000000000001,1.96186699247,1.99657197575,9.70865491657,0.241294571598,6.27367049575,0.0,4.83736166064,5.44014103394,17.4513736356,1.46150735133,-0.0309797461061,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,19.8174008524
0.6000000000000002,2.92647269665,3.27185076216,13.570969152,0.523731744829,6.26768425317,0.0,4.81280355673,7.47080408229,20.8569108245,1.34725011778,-0.0286530572114,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,29.6480613266
0.8000000000000004,3.88842317437,5.02481515717,17.9510963353,0.782670068485,6.26195075343,0.0,4.810148497,10.1212734374,22.7657904896,1.22465308732,-0.0286851511845,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,39.4120961866
1.0000000000000004,4.85218957056,7.3407876217,22.6270534099,1.01806281739,6.25364121346,0.0,4.8334064138,13.0849860586,23.9136914938,1.11395918112,-0.0577275854523,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,49.1003775067
1.2000000000000006,5.82522279757,10.2786486595,27.4963439694,1.23238670167,6.2395310184,0.0,4.90791526802,16.3474487988,24.7544508061,1.01624331598,-0.0866660389524,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,58.7045745684
1.4000000000000008,6.82063727907,13.9041377837,32.5269840056,1.42792776254,6.22255621184,0.0,5.05996990452,19.9753860049,25.5670765021,0.927625632356,-0.0826966516468,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,68.2162457796
1.600000000000001,7.85459067234,18.2999754003,37.7378568281,1.60230988452,6.20709706536,0.0,5.2918600326,24.0684576952,26.6012649785,0.796013434347,-0.0707842694474,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,77.6260878656
1.8000000000000012,8.94181090325,23.5701935966,43.203903565,1.75314459553,6.19317243806,0.0,5.59026874269,28.7459615466,28.1856451772,0.698963585474,-0.0682096737842,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,86.9232147548
2.0000000000000013,10.0949197494,29.857801212,49.0835062633,1.88749890215,6.17397207238,0.0,5.95451592828,34.3249414667,30.8468183644,0.637066394008,-0.132163566099,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,96.09420919
2.2000000000000015,11.3315333371,37.4111764706,55.6733625751,2.00761621187,6.14269720551,0.0,6.43619728078,41.5794350359,35.4864008912,0.552855945499,-0.187546739803,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,105.121291427
2.4000000000000017,12.6817115447,46.705940911,63.5262086863,2.11693638319,6.09903644709,0.0,7.10505747149,52.1527991041,43.8927443017,0.538967958829,-0.258460285757,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,113.978614013
2.600000000000002,14.0081825936,57.8524411966,72.6059354763,2.82957436486,6.04525589602,0.0,5.34844712443,53.9307855946,43.0662518299,25.5090577361,-0.281909189971,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,122.630520973
2.800000000000002,14.5893009898,69.1012555819,80.9814049441,2.81667854315,5.99043149129,0.0,0.694386515941,52.4712340029,39.0561373953,28.6119170993,-0.264989950777,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,131.071432352
3.000000000000002,14.2156108476,80.357923278,88.7536364397,2.28380651239,5.93871867892,0.0,-5.06345862315,51.784883097,35.6627624467,28.7811626893,-0.251015218477,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,139.319950406
3.2000000000000024,12.779771467,91.7722683637,96.0587533963,1.762212332,5.8906749988,0.0,-10.844635853,54.1415934651,33.2436664168,28.8017112264,-0.227486998214,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,147.390851678
3.4000000000000026,10.0795752546,103.607524122,103.061968299,1.24217221981,5.84496206686,0.0,-17.0972860032,58.8876611957,33.1167431559,28.8130698335,-0.229877014913,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,155.296405527
3.6000000000000028,5.736201526,116.2923303,109.967857672,0.72154635901,5.79955372446,0.0,-25.8799762157,65.4756061292,34.026649985,28.8158636348,-0.223560830283,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,163.046232632
3.800000000000003,-1.00055689283,130.548271964,117.107044131,0.201034422538,5.75627384243,0.0,-41.4929800458,78.273349532,34.4766787216,28.8217688838,-0.207735928727,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,170.645096014
4.000000000000003,-11.8453500412,147.767163895,125.050839131,5.96318597101,5.71140230996,0.0,-73.5502733723,108.535908247,38.9573036655,28.8138536669,-0.245217984322,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,177.973518705
4.199999999999998,-31.9675839058,150.0,135.070630419,5.44210872694,5.66231504575,0.0,-160.088666372,188.547292595,66.8624491727,28.8137974603,-0.245617381097,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,184.957402463
0.19999999999999998,0.989440933239,0.988715276097,6.72488813437,6.28164740912,6.27788532187,0.0,4.90215577134,4.88594902639,12.0582285611,-0.0172563714163,-0.0609437686532,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,9.93076487338
0.4000000000000001,1.96680113223,1.95345288017,9.72497069109,6.28073069435,6.2615223249,0.0,4.8901836684,4.76123636564,17.6683883599,0.0104838681399,-0.108533640811,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,19.8174558702
0.6000000000000002,2.95366530245,2.8940697445,13.6802028541,6.27955725735,6.233561688,0.0,4.99985511815,4.6454653544,21.6202898656,-0.0266239361109,-0.180778340337,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,29.6492991132
0.8000000000000004,3.97569698135,3.81057828797,18.2778118148,6.27192821827,6.19175881885,0.0,5.24204799759,4.51512223587,24.1521995343,-0.0525939771047,-0.245663058383,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,39.4185061021
1.0000000000000004,5.05876106778,4.69798755615,23.2718722743,6.2603276976,6.13909274647,0.0,5.60741777968,4.35355059608,25.6512380988,-0.0646871082671,-0.285653511405,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,49.1198403412
1.2000000000000006,6.22574348876,5.54983836876,28.494036168,6.24657243747,6.07904133479,0.0,6.07885055946,4.15968285513,26.4856007075,-0.0738134099956,-0.318557044146,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,58.7499114387
1.4000000000000008,7.4968493504,6.35965184654,33.8395199735,6.23046083967,6.01296668024,0.0,6.64834310262,3.9325615974,26.9200691056,-0.08891346356,-0.34507184083,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,68.3064977813
1.600000000000001,8.89166385483,7.12027703611,39.2467934544,6.21294219044,5.94367527546,0.0,7.31615277286,3.66725098706,27.1251987695,-0.0859875594605,-0.348138947612,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,77.7880426645
1.8000000000000012,10.4298774424,7.8241613906,44.6809252497,6.19829841328,5.87170059012,0.0,8.08220096026,3.36692007781,27.1992507464,-0.0580693466637,-0.374454577758,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,87.1933249495
2.0000000000000013,12.1312202458,8.46571432243,50.1210316057,6.18718536466,5.796583789,0.0,8.94731696097,3.04614815181,27.1904545637,-0.0525248182293,-0.376953411185,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,96.5212570916
2.2000000000000015,14.0150925206,9.04177651262,55.5530321732,6.17723712569,5.72191956866,0.0,9.90648201821,2.71274678978,27.1209780064,-0.046362903923,-0.368963077967,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,105.770763573
2.4000000000000017,16.0996461731,9.55023570452,60.9661278965,6.16728218915,5.64673430518,0.0,10.9532586635,2.37032266958,27.0027117667,-0.0539733223973,-0.384480740915,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,114.940727638
2.600000000000002,18.4022536049,9.98921537304,66.3515984614,6.1581006796,5.56692722849,0.0,12.0873252961,2.01822676055,26.8467594349,-0.0362312841573,-0.417217475126,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,124.029971941
2.800000000000002,20.9406680039,10.3574550871,71.7034404861,6.15582460911,5.47954965584,0.0,13.3115600109,1.66591341297,26.6696710415,0.0174018158414,-0.461727275495,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,133.037234023
3.000000000000002,23.7330162389,10.6572626968,77.0198326902,6.16679030405,5.3828520712,0.0,14.6279943615,1.33903580322,26.4990871681,0.0970103760854,-0.511063128864,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,141.961106226
3.2000000000000024,26.7990932138,10.8969030599,82.3070585485,6.19147444403,5.27740888584,0.0,16.0529995511,1.06871830564,26.3883919423,0.153813760974,-0.547390548638,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,150.799915868
3.4000000000000026,30.1636889111,11.0899263806,87.5836993231,6.22532230597,5.16650095077,0.0,17.6192078085,0.875324026286,26.4044308336,0.187385797209,-0.563279081693,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,159.551525762
3.6000000000000028,33.8583062085,11.2530556469,92.8816764941,6.265307595,5.05520515697,0.0,19.3575472213,0.771964921276,26.6123846013,0.21475798321,-0.548420576458,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,168.213100009
3.800000000000003,37.9196399104,11.4058775024,98.2461343114,0.0284651856159,4.94454797804,0.0,21.2932088138,0.776161528851,27.0841694284,0.251560449716,-0.559203105531,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,176.780884515
4.000000000000003,42.393959867,11.5729331372,103.741104641,0.0802705469912,4.83277256955,0.0,23.5039034858,0.921317387478,27.9418927153,0.267939745868,-0.55848512862,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,185.249947458
4.199999999999998,47.3474005224,11.7875610112,109.460519624,0.138356815759,4.72098676102,0.0,26.1097024721,1.26519148806,29.3644401639,0.316403603168,-0.559463531132,0.0,444.6410287890753,443.2772103934666,448.05724014267,444.53360553907123,193.613706182
